Hour,Solar_Input,Load_Demand
5047,2.89,10.23
5048,15.73,14.98
5049,24.85,11.06
5050,42.46,12.97
5051,47.54,10.79
5052,51.72,10.23
5053,46.57,14.28
5054,49.0,13.44
5055,39.88,14.33
5056,40.3,12.97
5057,23.67,12.21
5058,12.05,14.8
5059,-3.48,10.12
5060,1.22,10.28
5061,-0.43,14.77
5062,-4.67,14.66
5063,0.72,13.16
5064,2.67,12.66
5065,-0.76,11.06
5066,1.75,12.16
5067,-0.74,10.93
5068,3.22,10.8
5069,-1.97,12.09
5070,-1.3,11.25
5071,0.15,12.69
5072,10.77,12.74
5073,32.68,13.78
5074,39.42,11.63
5075,46.18,10.22
5076,47.32,11.19
5077,46.83,13.63
5078,49.79,11.48
5079,46.28,11.31
5080,34.93,11.76
5081,30.88,14.52
5082,11.55,14.4
5083,-0.93,11.93
5084,1.31,14.34
5085,0.85,11.04
5086,-2.73,13.56
5087,2.85,14.73
5088,-3.92,14.08
5089,1.82,12.49
5090,-4.34,10.2
5091,-2.59,10.43
5092,2.21,11.81
5093,1.4,11.68
5094,1.35,10.39
5095,4.14,10.83
5096,10.37,10.21
5097,26.84,11.63
5098,39.13,14.81
5099,48.82,12.41
5100,44.26,13.5
5101,50.71,12.53
5102,50.59,10.87
5103,45.57,12.64
5104,33.5,13.11
5105,25.41,14.46
5106,14.35,14.91
5107,1.32,13.99
5108,-2.22,11.19
5109,3.15,10.79
5110,-3.74,11.52
5111,3.64,11.77
5112,4.97,13.85
5113,-2.74,10.09
5114,-2.09,12.13
5115,2.41,10.87
5116,0.15,14.46
5117,-1.47,10.42
5118,3.47,13.83
5119,-4.03,13.49
5120,10.91,10.37
5121,24.33,14.93
5122,35.76,10.39
5123,46.83,14.87
5124,50.06,14.43
5125,49.95,14.8
5126,48.8,10.27
5127,49.41,11.4
5128,40.24,12.38
5129,29.72,11.73
5130,18.01,10.7
5131,4.32,13.81
5132,-1.93,14.66
5133,-0.38,12.94
5134,-0.84,13.64
5135,-4.4,10.84
5136,-1.44,14.96
5137,-2.63,11.17
5138,-4.05,11.62
5139,-1.33,12.96
5140,1.45,12.62
5141,3.52,14.77
5142,-4.61,10.35
5143,0.96,13.3
5144,13.51,10.41
5145,30.85,12.13
5146,40.59,12.71
5147,47.8,11.6
5148,49.9,14.85
5149,47.81,12.07
5150,50.54,13.05
5151,41.34,14.36
5152,34.14,12.34
5153,29.7,13.19
5154,14.61,13.49
5155,4.61,10.58
5156,0.97,12.93
5157,-1.67,14.61
5158,-1.17,12.97
5159,-3.89,10.93
5160,2.51,13.38
5161,0.4,11.34
5162,0.71,14.48
5163,-3.75,12.68
5164,4.08,13.03
5165,2.43,14.1
5166,0.02,10.55
5167,-2.93,13.35
5168,18.93,13.82
5169,30.88,13.98
5170,37.44,14.54
5171,42.09,11.29
5172,44.09,11.04
5173,49.03,13.25
5174,45.66,13.85
5175,47.61,10.1
5176,38.29,10.91
5177,30.12,12.74
5178,19.87,10.5
5179,2.36,12.33
5180,1.25,11.59
5181,-4.32,10.53
5182,-3.51,14.8
5183,0.38,12.23
5184,4.74,14.75
5185,-3.26,10.16
5186,-4.19,10.03
5187,4.11,12.66
5188,-0.21,14.34
5189,-4.65,14.74
5190,2.53,10.58
5191,-4.21,10.36
5192,14.44,13.59
5193,25.86,12.99
5194,41.34,10.94
5195,44.9,11.83
5196,44.73,10.46
5197,54.98,13.15
5198,47.63,11.8
5199,47.67,11.96
5200,34.73,14.53
5201,32.26,13.86
5202,12.39,11.69
5203,-4.61,12.95
5204,2.2,10.16
5205,3.55,11.46
5206,0.84,11.35
5207,-4.19,14.97
5208,-0.29,13.34
5209,0.25,11.38
5210,1.44,13.34
5211,2.39,13.78
5212,-1.13,14.94
5213,2.74,12.91
5214,3.94,11.1
5215,-3.91,10.5
5216,12.21,13.58
5217,23.14,12.31
5218,39.17,13.75
5219,47.18,14.07
5220,49.52,11.89
5221,52.3,14.42
5222,50.55,13.26
5223,42.22,14.86
5224,38.56,11.93
5225,28.38,10.26
5226,12.47,13.21
5227,3.5,11.75
5228,-3.22,14.16
5229,-3.91,11.24
5230,2.04,14.47
5231,-4.13,14.86
5232,4.92,13.51
5233,0.62,10.83
5234,-2.23,14.35
5235,-4.59,13.21
5236,1.76,14.43
5237,1.84,13.27
5238,-4.16,13.89
5239,3.87,11.42
5240,12.81,10.08
5241,31.88,10.96
5242,39.64,14.32
5243,41.0,13.83
5244,50.2,12.65
5245,51.43,13.7
5246,48.6,11.65
5247,46.37,10.24
5248,32.76,14.64
5249,25.93,12.23
5250,18.91,10.07
5251,4.52,10.63
5252,4.19,11.99
5253,-0.85,11.13
5254,4.08,14.64
5255,1.82,11.95
5256,4.08,10.61
5257,1.34,14.56
5258,1.81,11.58
5259,2.53,10.47
5260,-0.45,11.12
5261,1.45,12.28
5262,-0.13,10.78
5263,-4.82,11.05
5264,19.3,12.11
5265,24.45,10.56
5266,40.38,13.48
5267,48.71,12.15
5268,50.65,12.97
5269,49.34,11.19
5270,50.06,12.84
5271,41.36,14.11
5272,33.57,14.87
5273,24.87,12.85
5274,13.9,13.28
5275,0.79,11.33
5276,0.97,12.1
5277,3.54,14.28
5278,0.69,14.68
5279,-4.98,11.49
5280,1.17,11.83
5281,3.7,12.38
5282,2.53,14.46
5283,-1.76,12.11
5284,-3.99,11.42
5285,-3.55,13.05
5286,-0.39,12.66
5287,-1.58,14.33
5288,16.14,14.43
5289,24.04,13.93
5290,38.33,14.15
5291,40.65,11.57
5292,43.8,13.79
5293,48.86,12.54
5294,49.07,10.24
5295,46.01,14.26
5296,36.33,12.71
5297,30.64,12.87
5298,17.31,14.65
5299,-2.72,14.73
5300,4.3,11.75
5301,-1.59,11.51
5302,-4.54,12.84
5303,0.71,11.01
5304,3.25,12.58
5305,0.78,13.81
5306,1.98,12.76
5307,2.2,11.77
5308,4.53,10.15
5309,4.01,11.32
5310,-4.14,10.07
5311,-4.1,14.61
5312,11.16,14.28
5313,32.31,11.82
5314,38.88,13.03
5315,40.32,14.11
5316,44.97,12.17
5317,45.74,12.12
5318,51.66,13.09
5319,46.07,14.61
5320,40.19,14.72
5321,24.12,12.54
5322,14.21,13.28
5323,2.56,12.7
5324,1.36,14.05
5325,-2.26,13.06
5326,-1.36,12.89
5327,0.72,14.61
5328,-0.73,12.12
5329,-2.27,12.43
5330,2.91,12.72
5331,3.25,13.78
5332,-1.55,12.41
5333,-0.21,13.72
5334,3.82,12.72
5335,-3.73,10.84
5336,14.67,14.85
5337,26.3,11.71
5338,40.64,12.89
5339,48.83,12.56
5340,44.06,10.85
5341,49.93,14.44
5342,49.69,10.89
5343,47.67,14.47
5344,40.84,11.06
5345,30.43,10.38
5346,11.85,12.58
5347,-2.93,13.72
5348,-1.99,11.73
5349,2.32,14.31
5350,-1.15,12.4
5351,-0.71,12.77
5352,-2.03,13.41
5353,1.66,10.83
5354,-4.21,11.51
5355,-4.01,13.61
5356,3.49,12.26
5357,0.89,14.81
5358,-4.6,13.68
5359,1.98,13.36
5360,18.58,11.94
5361,29.75,11.71
5362,35.95,14.93
5363,43.71,14.56
5364,50.1,12.96
5365,52.02,13.06
5366,52.58,12.43
5367,47.03,14.48
5368,41.81,13.23
5369,25.39,14.88
5370,19.86,11.84
5371,4.92,12.27
5372,-2.87,11.16
5373,1.3,12.0
5374,4.43,14.28
5375,-0.48,10.16
5376,-1.35,13.75
5377,0.45,11.6
5378,1.76,10.27
5379,-3.51,11.74
5380,-4.44,13.94
5381,3.29,10.83
5382,-3.03,11.45
5383,4.51,14.48
5384,18.79,10.35
5385,24.79,10.35
5386,33.41,14.43
5387,44.06,13.42
5388,47.1,11.49
5389,47.51,13.96
5390,53.0,14.48
5391,43.14,10.1
5392,42.01,12.61
5393,31.12,10.86
5394,11.58,13.48
5395,-3.84,11.72
5396,0.07,11.92
5397,-1.47,11.62
5398,2.0,14.41
5399,1.59,12.15
5400,2.57,13.69
5401,-0.64,10.64
5402,3.38,11.93
5403,0.99,13.13
5404,3.82,10.98
5405,-4.58,10.28
5406,2.54,10.9
5407,3.02,10.79
5408,19.85,10.29
5409,31.18,10.05
5410,37.3,10.36
5411,44.49,12.87
5412,52.96,13.89
5413,50.52,11.02
5414,49.15,12.52
5415,44.73,11.37
5416,38.49,11.39
5417,24.92,11.66
5418,10.63,13.7
5419,2.06,10.29
5420,-3.25,13.19
5421,2.26,11.59
5422,0.61,13.51
5423,4.94,14.32
5424,-3.34,14.19
5425,-3.42,11.6
5426,0.9,11.04
5427,1.06,12.83
5428,2.24,10.61
5429,3.6,10.6
5430,-4.09,14.45
5431,4.78,10.75
5432,12.48,12.7
5433,22.91,13.9
5434,41.33,11.87
5435,39.45,11.75
5436,45.48,10.11
5437,52.79,10.62
5438,45.02,14.55
5439,45.54,14.68
5440,37.59,14.32
5441,28.63,13.42
5442,13.48,10.9
5443,-1.26,14.31
5444,-4.25,10.31
5445,3.33,14.33
5446,-1.28,11.04
5447,0.01,14.82
5448,-4.13,10.92
5449,4.35,11.09
5450,4.27,11.52
5451,2.79,10.97
5452,3.68,10.0
5453,1.75,13.69
5454,0.9,12.84
5455,-0.04,14.19
5456,12.23,13.0
5457,32.66,14.13
5458,34.32,12.56
5459,39.75,11.32
5460,47.28,13.01
5461,53.4,14.99
5462,51.36,12.97
5463,42.66,13.82
5464,33.51,10.02
5465,23.94,13.93
5466,15.62,10.75
5467,-0.68,14.07
5468,0.68,11.4
5469,-4.94,12.44
5470,2.85,10.66
5471,3.06,11.18
5472,1.3,10.94
5473,-0.51,12.61
5474,-3.8,12.79
5475,-1.04,12.61
5476,-3.8,10.01
5477,-3.53,10.44
5478,1.16,13.96
5479,0.84,11.37
5480,11.38,14.8
5481,27.68,13.73
5482,34.93,10.89
5483,48.6,13.73
5484,47.04,14.58
5485,48.45,13.58
5486,51.02,14.82
5487,39.69,10.68
5488,34.71,14.42
5489,32.77,10.57
5490,17.26,11.7
5491,-1.89,11.34
5492,-0.83,12.88
5493,2.74,13.18
5494,-4.36,10.94
5495,4.21,14.25
5496,-0.97,13.56
5497,4.36,12.19
5498,3.45,13.32
5499,-3.58,12.3
5500,1.06,11.94
5501,-2.51,11.88
5502,-0.42,14.01
5503,0.26,12.5
5504,17.88,12.72
5505,29.54,10.18
5506,32.66,10.59
5507,48.0,11.28
5508,48.7,13.34
5509,54.99,13.08
5510,44.17,12.52
5511,46.35,10.85
5512,37.09,11.76
5513,29.0,11.23
5514,19.76,14.45
5515,-4.49,12.04
5516,-1.59,13.89
5517,-2.32,11.47
5518,-0.36,14.5
5519,-4.66,12.0
5520,-1.98,12.05
5521,2.01,11.92
5522,4.1,10.67
5523,-4.66,13.26
5524,-2.74,10.27
5525,-0.94,11.58
5526,4.34,10.18
5527,3.72,10.17
5528,17.24,13.75
5529,26.7,14.83
5530,42.29,12.65
5531,42.51,10.37
5532,46.84,11.11
5533,49.83,14.07
5534,51.13,10.51
5535,41.14,10.42
5536,35.98,10.02
5537,29.27,11.57
5538,16.5,10.55
5539,-0.61,12.14
5540,-4.3,14.06
5541,3.19,13.3
5542,-4.32,11.72
5543,4.34,12.29
5544,1.68,13.94
5545,0.39,13.39
5546,3.28,10.37
5547,4.61,13.98
5548,3.54,13.88
5549,2.82,12.67
5550,-3.17,14.93
5551,3.18,12.42
5552,19.46,10.41
5553,25.44,10.66
5554,34.76,10.93
5555,42.22,11.68
5556,52.81,13.15
5557,53.13,13.85
5558,49.45,14.07
5559,47.82,12.3
5560,34.14,14.91
5561,29.9,13.1
5562,19.03,10.45
5563,2.02,13.3
5564,1.9,13.03
5565,3.03,13.75
5566,4.53,11.77
5567,-0.21,13.14
5568,2.09,12.72
5569,2.95,12.96
5570,0.19,14.19
5571,-3.85,12.93
5572,1.75,11.3
5573,-1.85,14.82
5574,-3.73,11.49
5575,1.59,10.04
5576,14.0,13.84
5577,24.56,14.02
5578,32.64,14.02
5579,49.43,14.22
5580,45.64,12.86
5581,47.08,14.34
5582,48.03,11.56
5583,47.91,10.54
5584,41.7,10.76
5585,27.07,14.09
5586,12.11,10.19
5587,1.73,13.12
5588,3.36,14.56
5589,4.98,12.98
5590,0.66,10.44
5591,3.88,14.84
5592,-4.58,10.01
5593,4.83,10.68
5594,0.35,13.91
5595,2.0,14.8
5596,3.42,10.44
5597,-4.57,11.12
5598,3.8,14.9
5599,2.7,13.75
5600,12.97,13.76
5601,29.55,13.23
5602,36.21,11.09
5603,43.84,14.56
5604,48.45,11.71
5605,47.01,11.65
5606,48.86,11.96
5607,47.52,14.93
5608,33.37,14.08
5609,30.02,13.89
5610,14.69,10.02
5611,-2.55,13.82
5612,-1.61,12.82
5613,2.45,13.09
5614,-1.25,11.67
5615,2.7,13.11
5616,1.83,11.09
5617,4.1,11.92
5618,4.61,14.47
5619,2.38,13.21
5620,-3.17,14.74
5621,1.0,10.88
5622,1.52,11.86
5623,1.84,13.59
5624,19.94,10.4
5625,32.44,12.01
5626,38.5,11.86
5627,42.1,12.62
5628,52.68,12.73
5629,48.53,12.68
5630,49.58,14.8
5631,41.59,13.7
5632,41.6,14.86
5633,27.64,11.96
5634,12.21,10.28
5635,2.16,13.56
5636,-1.61,14.18
5637,2.69,12.75
5638,4.22,11.39
5639,1.97,13.3
5640,4.1,10.85
5641,-2.28,14.75
5642,-1.57,11.84
5643,2.59,10.96
5644,4.1,13.41
5645,1.9,11.01
5646,1.53,14.16
5647,-4.86,10.39
5648,13.58,14.71
5649,23.45,12.59
5650,36.02,12.63
5651,45.45,10.58
5652,51.15,14.98
5653,51.98,14.61
5654,50.83,13.51
5655,48.95,11.24
5656,39.34,11.2
5657,26.57,13.21
5658,19.96,10.56
5659,-4.49,11.14
5660,-0.42,10.78
5661,4.98,12.71
5662,2.41,13.06
5663,3.72,13.74
5664,-3.16,12.02
5665,-1.96,14.39
5666,-2.91,12.37
5667,3.12,12.64
5668,0.51,14.23
5669,-0.66,10.88
5670,-2.47,11.19
5671,-1.59,12.24
5672,19.85,10.98
5673,29.51,14.63
5674,37.2,12.23
5675,42.69,12.5
5676,48.49,14.35
5677,46.16,13.48
5678,45.94,11.46
5679,39.66,12.19
5680,35.92,14.27
5681,22.9,11.01
5682,19.03,13.68
5683,4.18,14.81
5684,0.11,13.27
5685,-1.32,10.91
5686,-5.0,14.11
5687,-2.03,11.23
5688,-1.68,10.27
5689,4.19,12.73
5690,-0.97,10.89
5691,4.48,14.3
5692,1.21,13.41
5693,-0.34,13.21
5694,-4.11,11.57
5695,3.56,13.42
5696,14.54,13.39
5697,30.38,11.76
5698,38.46,13.96
5699,45.66,10.37
5700,46.97,14.23
5701,52.17,14.75
5702,48.71,14.0
5703,41.35,14.41
5704,37.37,12.67
5705,30.21,14.83
5706,12.63,11.13
5707,4.16,11.22
5708,4.9,13.59
5709,-0.35,14.86
5710,1.78,13.98
5711,2.95,10.62
5712,1.05,14.64
5713,0.06,11.58
5714,-4.14,13.74
5715,-1.72,13.31
5716,-2.0,11.82
5717,-3.23,13.54
5718,-1.3,13.18
5719,-1.16,14.39
5720,17.69,10.63
5721,30.94,10.53
5722,36.19,13.67
5723,40.66,12.46
5724,48.04,14.81
5725,52.39,14.9
5726,50.0,13.86
5727,45.83,13.27
5728,33.71,14.62
5729,28.35,12.01
5730,14.72,14.54
5731,1.89,11.2
5732,-4.07,12.24
5733,2.41,10.69
5734,-4.6,10.03
5735,-3.11,13.57
5736,1.65,11.47
5737,-2.25,10.25
5738,3.81,12.34
5739,-3.61,11.81
5740,-2.16,10.49
5741,-1.25,10.93
5742,3.62,10.5
5743,-2.76,10.89
5744,16.7,12.09
5745,24.41,13.55
5746,37.79,13.09
5747,47.44,12.17
5748,43.91,12.84
5749,47.59,12.5
5750,44.72,14.97
5751,49.44,10.42
5752,38.71,10.24
5753,27.85,12.28
5754,12.02,12.38
5755,0.47,14.88
5756,3.52,13.49
5757,0.7,10.65
5758,-3.14,11.83
5759,-1.62,14.25
5760,0.14,14.97
5761,3.28,10.16
5762,-2.16,11.0
5763,2.54,12.17
5764,-0.02,10.23
5765,4.11,11.44
5766,0.97,13.01
5767,-4.48,14.46
5768,17.39,14.52
5769,25.65,10.14
5770,42.37,12.99
5771,44.96,10.46
5772,50.72,10.38
5773,51.4,13.62
5774,48.67,10.78
5775,40.96,11.87
5776,34.55,14.73
5777,28.88,10.34
5778,19.01,12.58
5779,-4.81,11.1
5780,1.47,10.2
5781,1.84,10.48
5782,-2.82,14.49
5783,3.26,11.45
5784,-3.45,14.88
5785,-2.83,10.74
5786,-0.86,11.45
5787,-1.07,11.71
5788,1.3,10.38
5789,0.97,10.29
5790,-3.72,11.47
5791,4.15,10.57
5792,17.52,12.84
5793,30.42,10.77
5794,41.98,12.35
5795,46.2,12.54
5796,51.47,12.58
5797,51.83,11.6
5798,52.35,10.89
5799,40.79,10.66
5800,37.66,10.5
5801,30.55,12.85
5802,14.92,11.68
5803,1.02,12.49
5804,-2.86,12.08
5805,4.66,14.46
5806,-0.17,13.52
5807,-2.79,11.35
5808,3.35,11.41
5809,-0.63,10.35
5810,4.54,11.61
5811,4.11,12.57
5812,1.75,14.28
5813,2.41,13.8
5814,1.55,12.56
5815,1.18,12.04
5816,16.73,10.55
5817,22.99,11.52
5818,39.77,11.34
5819,43.2,11.35
5820,47.57,11.25
5821,48.53,12.79
5822,50.53,13.19
5823,39.67,10.78
5824,32.96,14.33
5825,32.59,11.48
5826,13.31,13.3
5827,-2.71,14.51
5828,-0.15,11.74
5829,-2.18,14.98
5830,-1.72,12.57
5831,-2.74,13.42
5832,0.47,12.71
5833,4.18,12.14
5834,-3.47,12.53
5835,-3.23,11.05
5836,-4.12,10.42
5837,-2.56,13.49
5838,2.84,10.45
5839,2.95,14.88
5840,13.92,11.49
5841,31.21,10.65
5842,38.25,10.03
5843,39.48,10.52
5844,46.39,14.55
5845,51.73,12.97
5846,44.17,11.71
5847,42.82,14.86
5848,32.9,12.94
5849,23.7,10.32
5850,11.18,10.34
5851,3.03,12.41
5852,-1.5,11.57
5853,-0.47,11.99
5854,0.95,14.01
5855,4.49,11.25
5856,0.67,12.85
5857,-2.97,12.43
5858,1.67,11.82
5859,-1.49,13.55
5860,-4.67,12.04
5861,3.99,12.96
5862,0.78,12.46
5863,0.47,10.31
5864,13.22,13.23
5865,25.93,10.92
5866,41.48,10.15
5867,40.84,11.28
5868,48.17,13.29
5869,51.46,14.02
5870,52.32,12.57
5871,47.56,13.79
5872,37.73,11.51
5873,22.87,11.45
5874,18.72,14.69
5875,-0.21,14.81
5876,4.0,13.65
5877,-3.52,12.16
5878,1.53,13.71
5879,3.16,14.53
5880,4.91,11.49
5881,3.26,12.44
5882,-1.47,12.36
5883,3.53,13.89
5884,1.14,13.51
5885,-1.8,11.48
5886,1.45,14.13
5887,4.03,10.4
5888,12.81,11.43
5889,26.49,11.34
5890,39.18,13.72
5891,45.87,11.33
5892,45.51,11.25
5893,50.98,14.6
5894,43.95,13.87
5895,41.89,14.65
5896,32.52,13.38
5897,30.63,10.15
5898,10.48,10.44
5899,-3.44,12.86
5900,0.27,14.8
5901,3.4,13.04
5902,2.75,13.1
5903,4.5,10.91
5904,4.37,14.7
5905,0.48,14.15
5906,1.3,12.05
5907,-0.63,11.24
5908,-2.91,11.35
5909,-1.19,14.05
5910,1.17,13.26
5911,-1.44,10.3
5912,14.71,13.73
5913,30.97,11.13
5914,40.12,11.15
5915,43.77,14.9
5916,47.65,13.05
5917,45.65,12.3
5918,53.23,14.16
5919,41.32,11.03
5920,38.64,11.11
5921,31.57,10.57
5922,14.8,11.81
5923,0.08,13.01
5924,4.6,13.86
5925,4.21,10.62
5926,0.06,13.56
5927,-3.84,14.16
5928,4.47,11.8
5929,-3.86,12.19
5930,-0.07,12.09
5931,-0.46,10.68
5932,-4.36,13.72
5933,-0.07,10.03
5934,-3.67,10.29
5935,3.43,11.05
5936,17.3,13.1
5937,30.63,12.09
5938,41.69,12.72
5939,43.36,12.94
5940,46.75,11.61
5941,51.7,12.96
5942,44.74,12.1
5943,40.17,11.62
5944,32.77,14.13
5945,25.23,13.04
5946,11.12,11.18
5947,-2.27,12.3
5948,-3.51,12.58
5949,-1.45,12.09
5950,-0.69,10.95
5951,-3.54,13.82
5952,-4.55,13.57
5953,-4.34,12.34
5954,3.51,11.29
5955,3.4,10.5
5956,-3.38,10.71
5957,-2.94,10.74
5958,0.44,12.5
5959,1.87,14.48
5960,19.23,13.35
5961,26.5,10.03
5962,38.83,12.12
5963,44.75,11.7
5964,48.51,14.93
5965,46.31,10.91
5966,47.65,11.71
5967,39.6,12.09
5968,37.31,13.4
5969,25.52,13.24
5970,13.86,11.42
5971,-1.28,11.78
5972,0.97,12.13
5973,-0.83,10.35
5974,-1.29,11.47
5975,2.57,11.57
5976,0.68,12.96
5977,4.17,11.4
5978,-2.25,14.77
5979,-3.99,10.9
5980,-4.81,10.48
5981,3.65,11.18
5982,4.37,10.79
5983,-3.1,12.78
5984,12.11,11.09
5985,24.21,12.81
5986,40.65,12.27
5987,48.04,13.76
5988,48.96,14.38
5989,45.33,10.74
5990,46.08,11.12
5991,46.31,12.86
5992,40.41,11.19
5993,29.33,12.17
5994,17.92,12.17
5995,4.37,13.23
5996,3.61,11.8
5997,-3.34,11.34
5998,4.02,13.3
5999,2.92,11.48
6000,-0.99,13.22
6001,-1.89,13.24
6002,1.0,10.21
6003,0.47,14.18
6004,-3.06,12.89
6005,-4.39,13.69
6006,1.59,12.78
6007,-2.55,14.23
6008,13.02,11.9
6009,24.11,14.99
6010,34.11,13.08
6011,44.33,11.02
6012,50.76,14.99
6013,49.52,11.93
6014,48.9,14.3
6015,43.56,11.98
6016,41.08,11.03
6017,29.31,12.07
6018,10.58,11.85
6019,3.78,11.61
6020,-1.41,14.9
6021,1.29,11.24
6022,-4.74,14.08
6023,1.61,14.32
6024,-0.59,14.44
6025,4.38,10.59
6026,-2.71,11.13
6027,-2.44,11.88
6028,1.15,14.87
6029,4.7,11.93
6030,0.69,13.06
6031,-0.12,11.75
6032,19.07,14.28
6033,24.28,14.04
6034,42.34,13.49
6035,49.2,11.56
6036,46.15,14.96
6037,52.86,12.03
6038,48.86,11.84
6039,45.75,10.63
6040,41.27,10.29
6041,27.44,13.61
6042,15.75,13.51
6043,-1.36,11.81
6044,4.26,13.81
6045,-0.08,10.19
6046,4.21,10.71
6047,4.8,14.91
6048,-1.07,12.07
6049,2.35,11.49
6050,1.47,13.78
6051,-1.03,13.88
6052,1.14,11.52
6053,0.47,11.57
6054,-4.66,11.89
6055,3.39,10.17
6056,13.33,11.08
6057,30.72,14.1
6058,38.87,10.33
6059,44.17,13.0
6060,53.57,11.79
6061,45.57,13.21
6062,44.7,12.56
6063,42.57,14.53
6064,37.63,12.51
6065,29.33,11.27
6066,12.96,13.87
6067,-2.7,11.18
6068,2.05,12.17
6069,-1.23,13.34
6070,4.31,12.87
6071,3.29,12.31
6072,-4.11,11.34
6073,0.13,11.28
6074,3.01,14.27
6075,-0.04,13.24
6076,0.6,12.88
6077,0.18,11.28
6078,-4.33,10.83
6079,0.52,11.73
6080,14.48,10.02
6081,27.92,12.38
6082,39.85,13.13
6083,46.46,10.48
6084,46.07,11.23
6085,54.78,10.17
6086,48.04,10.15
6087,44.21,10.5
6088,39.23,10.99
6089,31.61,13.98
6090,17.66,14.76
6091,-4.18,13.62
6092,2.74,12.76
6093,-3.82,11.76
6094,3.61,13.81
6095,-4.52,11.21
6096,1.74,10.76
6097,-0.15,12.43
6098,-0.91,10.24
6099,4.43,10.19
6100,3.59,14.28
6101,3.01,11.17
6102,4.97,12.1
6103,4.12,13.58
6104,17.36,14.28
6105,30.8,13.92
6106,35.66,13.5
6107,45.03,14.61
6108,46.62,10.42
6109,52.78,11.14
6110,46.45,11.22
6111,41.11,10.87
6112,33.09,11.25
6113,26.33,12.88
6114,14.92,13.94
6115,-4.4,12.14
6116,3.55,13.09
6117,-3.03,10.86
6118,-4.56,10.68
6119,0.37,13.46
6120,0.28,13.97
6121,-0.44,11.95
6122,-1.51,14.58
6123,0.79,11.97
6124,-2.68,12.79
6125,-1.91,10.38
6126,-4.7,11.12
6127,-1.17,13.46
6128,15.34,11.96
6129,28.55,11.47
6130,41.28,14.37
6131,49.03,10.6
6132,45.24,10.36
6133,48.12,13.74
6134,44.3,12.19
6135,44.91,14.15
6136,33.01,11.74
6137,30.12,10.36
6138,15.98,14.55
6139,-1.48,11.86
6140,1.33,10.89
6141,-3.84,13.56
6142,1.88,13.51
6143,2.03,11.43
6144,-3.84,12.91
6145,-2.75,12.16
6146,1.43,13.71
6147,2.1,13.83
6148,3.56,14.83
6149,-3.07,11.45
6150,1.88,13.69
6151,-1.66,14.74
6152,20.08,13.78
6153,30.33,10.87
6154,35.49,14.66
6155,45.33,10.85
6156,49.85,11.09
6157,53.76,14.04
6158,50.82,12.82
6159,49.41,12.25
6160,36.52,14.09
6161,24.03,10.08
6162,19.23,13.17
6163,0.59,13.2
6164,0.77,10.28
6165,-2.51,13.24
6166,3.77,11.57
6167,-0.52,13.94
6168,-0.55,13.12
6169,1.65,10.63
6170,-2.28,12.59
6171,3.3,14.41
6172,-1.71,11.4
6173,-3.02,10.67
6174,-2.04,12.25
6175,2.37,13.73
6176,15.8,10.93
6177,25.84,13.76
6178,33.18,14.81
6179,39.98,13.3
6180,50.04,11.57
6181,54.45,14.07
6182,50.81,11.92
6183,45.53,13.13
6184,33.75,11.8
6185,28.28,14.45
6186,19.39,12.7
6187,-3.57,10.6
6188,-4.57,10.68
6189,2.05,14.28
6190,0.48,12.89
6191,2.93,14.01
6192,-3.42,13.17
6193,4.93,13.99
6194,-0.11,14.82
6195,1.01,11.6
6196,2.51,12.58
6197,1.35,12.63
6198,-3.63,12.16
6199,-0.8,11.44
6200,11.67,10.11
6201,31.18,12.15
6202,37.41,10.36
6203,47.39,11.26
6204,51.95,13.84
6205,48.98,12.58
6206,53.04,13.84
6207,44.12,12.34
6208,33.12,10.42
6209,29.63,11.86
6210,15.23,10.05
6211,4.03,13.38
6212,-0.74,10.51
6213,2.19,11.94
6214,-2.76,14.55
6215,-0.96,13.22
6216,3.75,10.22
6217,0.18,11.05
6218,-3.0,14.08
6219,-1.17,14.49
6220,-3.49,12.57
6221,3.24,14.53
6222,-4.9,14.96
6223,-2.17,10.0
6224,13.67,14.01
6225,30.74,14.11
6226,38.74,11.09
6227,48.27,13.22
6228,47.97,14.74
6229,54.37,11.0
6230,51.17,14.13
6231,47.7,12.78
6232,35.67,13.38
6233,26.05,13.7
6234,11.45,13.32
6235,4.67,12.38
6236,-2.37,14.31
6237,-1.6,11.18
6238,-0.61,11.25
6239,4.85,10.69
6240,-1.67,11.25
6241,4.97,10.32
6242,1.97,14.11
6243,4.55,11.24
6244,1.21,11.48
6245,-1.72,13.95
6246,-2.72,11.5
6247,3.87,14.18
6248,15.35,11.67
6249,23.73,10.3
6250,35.95,13.71
6251,41.73,12.74
6252,49.75,13.03
6253,50.21,13.02
6254,47.47,13.03
6255,43.08,12.17
6256,37.75,12.79
6257,28.57,10.14
6258,15.82,12.63
6259,0.98,12.63
6260,-4.62,13.06
6261,-4.97,11.87
6262,-3.75,14.93
6263,-1.66,13.7
6264,-3.05,13.23
6265,1.08,14.97
6266,-2.14,12.16
6267,-2.33,12.99
6268,2.06,13.32
6269,1.52,14.9
6270,4.01,14.91
6271,0.97,13.88
6272,14.31,13.89
6273,25.24,14.55
6274,37.93,12.38
6275,40.53,13.56
6276,50.89,10.35
6277,48.73,11.3
6278,46.94,13.7
6279,41.82,12.18
6280,41.1,10.79
6281,30.12,10.41
6282,16.3,10.74
6283,0.33,10.38
6284,-4.22,10.31
6285,-3.34,11.2
6286,1.01,10.57
6287,4.64,12.97
6288,-3.57,10.17
